user_input,retrieved_contexts,reference,context_recall,context_precision
ما هي الحقوق الممنوحة للعامل إذا حضر للعمل وكان مستعداً للعمل ولكن لم يبدأ العمل لأسباب تتعلق بصاحب العمل؟,['المادة 41 من قانون العمل المصري: إذا حضر العامل إلى مقر عمله في الوقت المحدد للعمل ، وكان مستعدا لمباشرة عمله وحالت دون ذلك أسباب ترجع إلى صاحب العمل ، اعتبر كأنه أدى عمله فعلا واستحق أجره كاملا.\nأما إذا حضر وحالت بينه وبين مباشرة عمله أسباب قهرية خارجة عن إرادة صاحب العمل استحق نصف أجره.'],وفقًا للمادة 41 من قانون العمل المصري، يستحق العامل أجره كاملاً إذا حضر مستعدًا للعمل وعرقلت أسباب ترجع لصاحب العمل بدء العمل. وإذا كانت الأسباب قهرية وخارج إرادة صاحب العمل، يستحق نصف أجره.,1.0,0.9999999999
ما هي الالتزامات القانونية التي تقع على صاحب العمل في حال استعان بعامل آخر لتنفيذ العمل في نفس منطقة العمل؟,['المادة 79 من قانون العمل المصري: إذا عهد صاحب العمل إلى صاحب عمل آخر بتأدية عمل من أعماله أو جزء منها وذلك فى منطقة عمل واحدة وجب على هذا الأخير أن يسوى بين عماله وعمال صاحب العمل الأصلي فى جميع الحقوق ويكون الأخير متضامنا معه فى ذلك.'],وفقًا للمادة 79 من قانون العمل المصري، عندما يعهد صاحب العمل إلى شخص آخر جزء من العمل في نفس المنطقة، يجب أن يساوي بين العمال في الحقوق كافة مع تضامن صاحب العمل الأصلي في المسؤوليات.,1.0,0.9999999999
كيف يتم معاملة التزامات الأجر المتعلقة بالعمال في حال تصفية أو بيع المنشأة ولمعالجة حقوق العاملين؟,"['وينفذ القرار الصادر بالإغلاق أو بالإيقاف بالطرق الإدارية مع عدم الإخلال بحق العاملين فى تقاضى أجورهم كاملة خلال فترة الإغلاق أو الإيقاف.\nو للجهة الإدارية المختصة أن تقوم بإزالة أسباب الخطر بطريق التنفيذ المباشر على نفقة المنشأة.', 'المادة 9 من قانون العمل المصري: لا يمنع من الوفاء بجميع الالتزامات الناشئة طبقا للقانون ، حل المنشأة أو تصفيتها أو إغلاقها أو إفلاسها.']",وفقًا للمادة 9 من قانون العمل المصري، تصفية أو بيع المنشأة لا يُنهي عقود العمل أو الالتزامات المرتبطة بأجر العمال، ويكون المالك الجديد مسؤولاً عن الاستمرار في هذه الالتزامات بشكل تضامني مع المالك السابق.,0.5,0.99999999995
ما هي الآثار المترتبة على عدم توقيع عقد عمل مكتوب بين العامل وصاحب العمل، وكيف يُثبت الأجر في مثل هذه الحالات؟,"['(\u200cج)\tطبيعة ونوع العمل محل التعاقد.\n(\u200cد)\tالأجر المتفق عليه وطريقة وموعد أدائه وكذلك سائر المزايا النقدية والعينية المتفق عليها. وإذا لم يوجد عقد مكتوب، للعامل وحدة إثبات حقوقه بكافة طرق الإثبات.\nويعطى صاحب العمل العامل إيصالا بما يكون قد أودعه لديه من أوراق وشهادات.', 'ويجب أن يتضمن العقد على الأخص البيانات الآتية:\n( أ ) اسم صاحب العمل وعنوان محل العمل.\n(\u200cب)\tاسم العامل ومؤهله ومهنته أو حرفته ورقمه التأميني ومحل إقامته وما يلزم لإثبات شخصيته.\n(\u200cج)\tطبيعة ونوع العمل محل التعاقد.\n(\u200cد)\tالأجر المتفق عليه وطريقة وموعد أدائه وكذلك سائر المزايا النقدية والعينية المتفق عليها. وإذا لم يوجد عقد مكتوب، للعامل وحدة إثبات حقوقه بكافة طرق الإثبات.']",وفقًا للمادة 32 من قانون العمل المصري، في حال غياب عقد مكتوب، يتم إثبات الأجر عبر كافة طرق الإثبات التي يسمح بها القانون، مما يُلزم صاحب العمل بتقديم إيصال عن الأوراق التي قد يحتفظ بها.,1.0,0.99999999995
ما هي الإجراءات التي يجب اتباعها للتحقيق مع عامل في حالة وقوع مخالفة بعلاقة العمل؟,['المادة 65 من قانون العمل المصري: لصاحب العمل أن يحقق مع العامل بنفسه ، أو أن يعهد بالتحقيق إلى إدارة الشئون القانونية أو أي شخص آخر من ذوى الخبرة فى موضوع المخالفة أو أحد العاملين بالمنشأة بشرط ألا يقل المستوى الوظيفي للمحقق عن مستوى العامل الذي يحقق معه.'],وفقًا للمادة 64 من قانون العمل المصري، يجب إبلاغ العامل كتابةً بالتهمة وسماع أقواله، ويبدأ التحقيق خلال سبعة أيام من اكتشاف المخالفة. يُمكن أن يتم التحقيق شفاهة للمخالفات البسيطة مثل الإنذار أو الخصم ليوم واحد.,0.0,0.0
ما هو الوضع القانوني للأجور المستحقة للعامل في حالة عدم التزام صاحب العمل بتسليمها، وكيف يتحدد ترتيبها بين الديون الأخرى؟,['(ج)فى غير ما ذكر فى البندين السابقين تؤدى للعمال أجورهم مرة كل أسبوع على الأكثر ما لم يتفق على غير ذلك.\n(هـ)إذا انتهت علاقة العمل يؤدى صاحب العمل للعامل أجره وجميع المبالغ المستحقة له فورا إلا إذا كان العامل قد ترك العمل من تلقاء نفسه فيجب فى هذه الحالة على صاحب العمل أداء أجر العامل وجميع مستحقاته في مدة لا تجاوز سبعة أيام من تاريخ مطالبة العامل بهذه المستحقات.'],وفقًا للمادة 7 من قانون العمل المصري، للأجور المستحقة امتياز بعد المصروفات القضائية وقبل ديون الخزانة العامة، مع إعطاء الأولوية للأجر في ترتيب تسوية الديون المختلفة.,0.0,0.9999999999
ما المعايير القانونية التي يجب توفيرها للتأكد من تحديد الأجر اليومي للعملاء الذين يحصلون على عائدات إنتاج أو نسبة مئوية بشكل دقيق؟,['المادة 39 من قانون العمل المصري: يكون حساب متوسط الأجر اليومي لعمال الإنتاج أو العمال الذين يتقاضون أجورا ثابتة مضافا إليها عمولة أو نسبة مئوية على أساس متوسط ما تتقاضاه العامل عن أيام العمل الفعلية فى السنة الأخيرة أو عن المدة التي اشتغلها إن قلت عن ذلك مقسوما على عدد أيام العمل الفعلية عن ذات الفترة.'],وفقًا للمادة 39 من قانون العمل المصري، يتم حساب متوسط الأجر اليومي استنادًا إلى ما حصل عليه العامل عن أيام العمل الفعلية في السنة الأخيرة أو مدة أقصر إذا لم تتجاوز السنة، مقسماً على عدد أيام العمل الفعلية.,1.0,0.9999999999
ما هي الحقوق المتاحة للعامل في حالة التغييرات الإدارية التي تؤدي إلى نقل المنشأة إلى مالك جديد أو إدماجها مع كيان آخر؟,['(هـ) أن يحسن معاملة عملاء صاحب العمل.\n(\u200cو)\tأن يحترم رؤساءه وزملاءه فى العمل ، وأن يتعاون معهم بما يحقق مصلحة المنشأة التى يعمل بها.\n(\u200cز)\tأن يحافظ على كرامة العمل ، وأن يسلك المسلك اللائق به.\n(\u200cح)\tأن يراعى النظم الموضوعة للمحافظة على سلامة المنشأة وأمنها.\n(\u200cط)\tأن يحافظ على أسرار العمل ، فلا يفشى المعلومات المتعلقة بالعمل متى كانت سرية بطبيعتها أو وفقا للتعليمات الكتابية الصادرة من صاحب العمل.'],وفقًا للمادة 9 من قانون العمل المصري، أي تغيير إداري لا يؤدي إلى إنهاء عقود العمل المستمرة أو الوفاء بالالتزامات، حيث يكون المالك الجديد أو الكيان المدمج مسؤولاً عن الاستمرار في احترام العقود والتزامات العمال.,0.0,0.0
كيف يتعامل القانون مع مسألة الإفصاح عن أسرار العمل من قبل العامل وما الجزاءات المتوقعة؟,['5\t- إذا ثبت أن العامل أفشى أسرار المنشأة التي يعمل بها أدت إلى إحداث أضرار جسيمة بالمنشأة.\n6\t- إذا قام العامل بمنافسة صاحب العمل في ذات نشاطه.\n۷ - إذا وجد العامل أثناء ساعات العمل في حالة سكر بين أو متأثرا بما تعاطاه من مادة مخدرة.\n۸ - إذا ثبت اعتداء العامل على صاحب العمل أو المدير العام ، وكذلك إذا وقع منه اعتداء جسيم على أحد رؤسائه أثناء العمل أو بسببه.'],وفقًا للمادة 69 من قانون العمل المصري، إفشاء أسرار المنشأة يعتبر من الأخطاء الجسيمة التي تستوجب الجزاء الجسيم بحق العامل، بما في ذلك احتمال الفصل من الخدمة.,1.0,0.9999999999
ما هو الإجراء القانوني لصاحب العمل إذا رغب في إيقاف عامل مؤقتاً لأسباب تتعلق بمصلحة التحقيق؟,['المادة 66 من قانون العمل المصري: لصاحب العمل أن يوقف العامل عن عمله مؤقتا لمدة لا تزيد على ستين يوما مع صرف أجره كاملا إذا اقتضت مصلحة التحقيق ذلك أو طلب من اللجنة المشار إليها في المادة (71)من هذا القانون فصله من الخدمة.'],وفقًا للمادة 66 من قانون العمل المصري، يجوز لصاحب العمل إيقاف العامل مؤقتاً لمدة لا تتجاوز ستين يوماً خلال التحقيق إذا اقتضت مصلحة العمل ذلك، بشرط صرف أجرة كاملة خلال فترة الإيقاف.,1.0,0.9999999999
ما الضوابط التي وضعها القانون لمنع التمييز في الأجور بين العاملين وكيف يُعالج ذلك عند وجود تمييز؟,['المادة 35 من قانون العمل المصري: يحظر التمييز فى الأجور بسبب اختلاف الجنس أو الأصل أو اللغة أو الدين أو العقيدة.'],وفقًا للمادة 35 من قانون العمل المصري، يُحظر التمييز في الأجور بسبب الجنس أو الأصل أو اللغة أو الدين. وإذا حدث ذلك، يُعالج التمييز عبر التظلم أمام الجهات المختصة لضمان المساواة.,0.5,0.9999999999
ما هي الشروط التي يجب توافرها في المرشحين للحصول على تراخيص مزاولة العمل لشركات التوظيف الخاصة؟,"['(ب) تحديد الاشتراطات الخاصة الواجب توافرها في المحل أو المنشأة موضوع طلب الترخيص والتأكد من استيفاء هذه الاشتراطات قبل إصدارها.\nويتعين موافقة أجهزة السلامة والصحة المهنية التابعة لوزارة القوى العاملة والهجرة على منح التراخيص للمحال والمنشآت التي يكون إصدار التراخيص لها من جهات أخرى ، وذلك قبل إصدار هذه التراخيص وعند إجراء أي تعديل بها.', 'المادة 22 من قانون العمل المصري: مع عدم الإخلال بالشروط التى يوجبها قانون شركات المساهمة والتوصية بالأسهم والشركات ذات المسئولية المحدودة ، يشترط للحصول على الترخيص المنصوص عليه فى الفقرة (هـ) من المادة (17) من هذا القانون ما يأتى:']",وفقًا للمادة 22 من قانون العمل المصري، يشترط حصول شركات التوظيف الخاصة على تراخيص بتلبية شروط منها: أن يكون الأعضاء مصريين، لا تتجاوز نسبة الأجانب في رأس المال المؤسس 15%، وتقديم خطاب ضمان بنكي غير مشروط بقيمة مئة ألف جنيه.,0.5,0.99999999995
ما هي مسؤوليات صاحب العمل تجاه العامل في حالة توفير السكن أو الإعاشة كجزء من التوظيف؟,['المادة 221 من قانون العمل المصري: يلتزم من يستخدم عمالا فى أماكن لا تصل إليها وسائل المواصلات العادية أن يوفر لهم وسائل الانتقال المناسبة.\nوعلى من يستخدم عمالا فى المناطق البعيدة عن العمران أن يوفر لهم التغذية المناسبة والمساكن الملائمة مع مراعاة تخصيص بعضها للعمال المتزوجين.'],وفقًا لما يتضمنه قانون العمل المصري، إذا كان السكن أو الإعاشة جزءًا شرطيا من التوظيف وفق اتفاقيات العقد، يُلزم صاحب العمل بتوفيرها بالكامل وتحمل نفقاتها لضمان مستوى المعيشة الموعود.,1.0,0.9999999999
كيف تنظم اللوائح حقوق العامل وإجراءات الجزاءات التأديبية الخاصة به داخل المنشأة؟,"['المادة 58 من قانون العمل المصري: على صاحب العمل أن يضع لائحة تنظيم العمل والجزاءات التأديبية موضحا بها قواعد تنظيم العمل والجزاءات التأديبية مصدقا عليها من الجهة الإدارية المختصة ، وعلى هذه الجهة أخذ رأى المنظمة النقابية التي يتبعها عمال المنشأة قبل التصديق على اللائحة ، فإذا لم تقم الجهة الإدارية بالتصديق أو الاعتراض على اللائحة خلال ثلاثين يوما من تاريخ تقديمها اعتبرت نافذة ، وللوزير المختص أن', 'المادة 60 من قانون العمل المصري: الجزاءات التأديبية التي يجوز توقيعها على العامل وفقا للوائح تنظيم العمل والجزاءات التأديبية فى كل منشأة هى:\n۱ - الإنذار.\n۲ - الخصم من الأجر.\n۳ - تأجيل موعد استحقاق العلاوة السنوية لمدة لا تجاوز ثلاثة أشهر.\n٤ - الحرمان من جزء من العلاوة السنوية بما لا يجاوز نصفها.\n٥ - تأجيل الترقية عند استحقاقها لمدة لا تزيد على سنة.\n٦ - خفض الأجر بمقدار علاوة على الأكثر.']",وفقًا للمادة 58 من قانون العمل المصري، يجب على صاحب العمل وضع لائحة تنظيم العمل والجزاءات، وتحديد القواعد والإجراءات بشكل مفصل ويتم التصديق عليها من الجهة الإدارية مع أخذ رأي النقابات. إذا لم يتم التصديق في 30 يوم تعتبر نافذة.,1.0,0.9999999999
ما هي الآثار القانونية لتوظيف فرد دون تقديم شهادة القيد وكيف يعالج القانون في حالة المخالفة؟,"['المادة 13 من قانون العمل المصري: إذا كان الراغب فى العمل يمارس حرفة من الحرف التى يصدر بها قرار من الوزير المختص المشار إليها فى المادة (139) من هذا القانون وجب عليه أن يرفق بطلب القيد شهادة تحدد مستوى مهارته وترخيص مزاولة الحرفة طبقا للمادة (140) من هذا القانون،  وتثبت درجة مهارته فى شهادة القيد.\nولا يجوز تشغيل أى عامل إلا إذا كان حاصلا على هذه الشهادة.', 'المادة 14 من قانون العمل المصري: مع عدم الإخلال بأحكام القانون رقم 39 لسنة 1975 بشأن تأهيل المعوقين ، لصاحب العمل الحق فى تعيين من يقع عليه اختياره ، فإذا لم يكن المرشح من بين الحاصلين على شهادة القيد المشار إليها فى المادة ( 12) من هذا القانون ، وجب عليه قيد اسمه خلال خمسة عشر يوما من إلحاقه بالعمل.']",وفقًا للمادة 14 من قانون العمل المصري، إذا وُظِف العامل دون قيد، يجب على صاحب العمل قيده خلال 15 يوماً من العمل. عدم الالتزام بهذا القيد قد يؤدي إلى تعرض صاحب العمل للعقوبات القانونية المحددة في القانون.,0.5,0.99999999995
ما هي الإجراءات التي يلتزم بها صاحب العمل لتحرير عقد عمل جديد وفقًا للمقتضيات القانونية؟,['المادة 32 من قانون العمل المصري: يلتزم صاحب العمل بتحرير عقد العمل كتابة باللغة العربية من ثلاث نسخ ، يحتفظ صاحب العمل بواحدة ويسلم نسخة للعامل وتودع الثالثة مكتب التأمينات الاجتماعية المختص.\nويجب أن يتضمن العقد على الأخص البيانات الآتية:\n( أ ) اسم صاحب العمل وعنوان محل العمل.\n(\u200cب)\tاسم العامل ومؤهله ومهنته أو حرفته ورقمه التأميني ومحل إقامته وما يلزم لإثبات شخصيته.'],وفقًا للمادة 32 من قانون العمل المصري، يجب على صاحب العمل تحرير عقد العمل كتابة باللغة العربية بثلاث نسخ، يسلم نسخة للعامل، ويُعيّن نسخة أخرى بمكتب التأمينات، ويوضح فيه جميع البيانات الشخصية والوظيفية والمهنية المهمة.,0.5,0.9999999999
